timestamp,segment,mode,tracking_mode,sample_rate,eyes_tracked,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil,status,left_raw_px,left_raw_py,left_raw_pa,left_raw_width,left_raw_height,left_raw_crx,left_raw_cry,left_raw_crarea,left_raw_cr2x,left_raw_cr2y,left_raw_cr2area,right_raw_px,right_raw_py,right_raw_pa,right_raw_width,right_raw_height,right_raw_crx,right_raw_cry,right_raw_crarea,right_raw_cr2x,right_raw_cr2y,right_raw_cr2area
4658528,1,RECORD,CR,1000,LR,637.0,460.8,2123.0,641.3,461.8,1513.0,.....,,,,,,,,,,,,,,,,,,,,,,
4658529,1,RECORD,CR,1000,LR,637.1,460.2,2127.0,641.4,461.8,1513.0,.....,767.3359375,1060.36328125,32700.0,53.0,51.0,779.60546875,1084.421875,133.0,,,0.0,1619.3203125,1156.76953125,32700.0,43.0,44.0,1629.15625,1180.7265625,91.0,,,0.0
4658530,1,RECORD,CR,1000,LR,637.7,460.2,2127.0,641.5,461.7,1513.0,.....,767.39453125,1060.34765625,32700.0,53.0,52.0,779.609375,1084.41796875,133.0,,,0.0,1619.3671875,1156.78515625,32700.0,43.0,44.0,1629.1640625,1180.71484375,91.0,,,0.0
4658531,1,RECORD,CR,1000,LR,637.7,460.9,2124.0,641.8,461.7,1514.0,.....,767.38671875,1060.39453125,32700.0,54.0,51.0,779.6171875,1084.41796875,132.0,,,0.0,1619.39453125,1156.75390625,32700.0,43.0,44.0,1629.17578125,1180.70703125,91.0,,,0.0
4658532,1,RECORD,CR,1000,LR,637.4,461.0,2121.0,642.1,462.1,1514.0,.....,767.36328125,1060.40234375,32700.0,54.0,52.0,779.6171875,1084.42578125,133.0,,,0.0,1619.421875,1156.76953125,32700.0,43.0,44.0,1629.1875,1180.70703125,91.0,,,0.0
4658533,1,RECORD,CR,1000,LR,637.4,460.8,2113.0,642.1,461.9,1517.0,.....,767.375,1060.41015625,32700.0,52.0,52.0,779.62890625,1084.421875,133.0,,,0.0,1619.43359375,1156.78515625,32700.0,43.0,44.0,1629.18359375,1180.7109375,91.0,,,0.0
4658534,1,RECORD,CR,1000,LR,636.8,460.7,2113.0,641.3,461.9,1517.0,.....,767.359375,1060.390625,32700.0,54.0,52.0,779.64453125,1084.421875,132.0,,,0.0,1619.39453125,1156.76171875,32700.0,43.0,44.0,1629.19921875,1180.7109375,91.0,,,0.0
4658535,1,RECORD,CR,1000,LR,636.8,460.7,2111.0,641.3,462.3,1516.0,.....,767.3671875,1060.41015625,32700.0,53.0,52.0,779.65234375,1084.4296875,132.0,,,0.0,1619.37890625,1156.78515625,32700.0,43.0,44.0,1629.203125,1180.7109375,91.0,,,0.0
4658536,1,RECORD,CR,1000,LR,637.4,460.6,2111.0,641.6,462.4,1516.0,.....,767.41796875,1060.33984375,32700.0,53.0,51.0,779.65625,1084.4296875,132.0,,,0.0,1619.44140625,1156.80859375,32700.0,43.0,44.0,1629.21875,1180.70703125,91.0,,,0.0
4658537,1,RECORD,CR,1000,LR,637.4,460.6,2123.0,641.6,462.5,1517.0,.....,767.44140625,1060.39453125,32700.0,54.0,52.0,779.67578125,1084.4296875,132.0,,,0.0,1619.4296875,1156.7890625,32700.0,43.0,44.0,1629.22265625,1180.70703125,91.0,,,0.0
4658538,1,RECORD,CR,1000,LR,637.6,461.4,2121.0,641.8,462.9,1517.0,.....,767.3359375,1060.48046875,32700.0,54.0,52.0,779.68359375,1084.43359375,132.0,,,0.0,1619.48046875,1156.79296875,32700.0,43.0,44.0,1629.2421875,1180.69921875,91.0,,,0.0
4658539,1,RECORD,CR,1000,LR,637.6,461.4,2121.0,641.8,463.0,1517.0,.....,767.48046875,1060.375,32700.0,54.0,52.0,779.70703125,1084.43359375,132.0,,,0.0,1619.48046875,1156.75,32700.0,43.0,44.0,1629.25390625,1180.7109375,91.0,,,0.0
4658540,1,RECORD,CR,1000,LR,636.5,460.5,2120.0,642.0,463.1,1514.0,.....,767.40625,1060.41796875,32700.0,54.0,51.0,779.7109375,1084.44140625,132.0,,,0.0,1619.46484375,1156.8203125,32700.0,43.0,44.0,1629.26953125,1180.71484375,91.0,,,0.0
4658541,1,RECORD,CR,1000,LR,636.5,461.0,2120.0,642.0,463.1,1512.0,.....,767.4375,1060.35546875,32700.0,54.0,51.0,779.7265625,1084.45703125,131.0,,,0.0,1619.53125,1156.83984375,32700.0,43.0,44.0,1629.28515625,1180.71484375,90.0,,,0.0
4658542,1,RECORD,CR,1000,LR,637.0,461.0,2123.0,641.9,463.0,1512.0,.....,767.57421875,1060.46875,32700.0,53.0,52.0,779.75,1084.4609375,131.0,,,0.0,1619.51953125,1156.82421875,32700.0,43.0,44.0,1629.3046875,1180.72265625,89.0,,,0.0
4658543,1,RECORD,CR,1000,LR,637.4,460.8,2124.0,641.9,462.9,1515.0,.....,767.5078125,1060.41796875,32700.0,53.0,52.0,779.75,1084.47265625,131.0,,,0.0,1619.546875,1156.8359375,32700.0,43.0,44.0,1629.3125,1180.72265625,89.0,,,0.0
4658544,1,RECORD,CR,1000,LR,637.4,460.8,2124.0,642.1,462.9,1515.0,.....,767.51953125,1060.44921875,32700.0,54.0,52.0,779.765625,1084.46875,131.0,,,0.0,1619.57421875,1156.83984375,32700.0,43.0,44.0,1629.33203125,1180.73046875,89.0,,,0.0
4658545,1,RECORD,CR,1000,LR,637.1,460.8,2124.0,641.8,463.1,1515.0,.....,767.45703125,1060.4609375,32700.0,54.0,52.0,779.76171875,1084.47265625,131.0,,,0.0,1619.6171875,1156.83984375,32700.0,43.0,44.0,1629.3359375,1180.72265625,89.0,,,0.0
