timestamp,segment,mode,tracking_mode,sample_rate,eyes_tracked,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil,status,left_raw_px,left_raw_py,left_raw_pa,left_raw_width,left_raw_height,left_raw_crx,left_raw_cry,left_raw_crarea,left_raw_cr2x,left_raw_cr2y,left_raw_cr2area,right_raw_px,right_raw_py,right_raw_pa,right_raw_width,right_raw_height,right_raw_crx,right_raw_cry,right_raw_crarea,right_raw_cr2x,right_raw_cr2y,right_raw_cr2area
1843506,1,RECORD,CR,1000,LR,662.3,508.3,3024.0,659.4,515.6,2833.0,.....,,,,,,,,,,,,,,,,,,,,,,
1843507,1,RECORD,CR,1000,LR,662.2,508.5,3025.0,659.4,516.2,2835.0,.....,882.3046875,1797.390625,32700.0,63.0,62.0,893.30859375,1811.1484375,161.0,,,0.0,1776.21875,1793.796875,32700.0,59.0,62.0,1782.46484375,1805.6875,98.0,,,0.0
1843508,1,RECORD,CR,1000,LR,662.2,508.5,3025.0,659.6,516.2,2839.0,.....,882.28125,1797.37109375,32700.0,62.0,62.0,893.28125,1811.13671875,160.0,,,0.0,1776.21875,1793.76953125,32700.0,59.0,62.0,1782.4375,1805.73828125,99.0,,,0.0
1843509,1,RECORD,CR,1000,LR,662.6,508.4,3035.0,659.7,516.2,2841.0,.....,882.28125,1797.3671875,32700.0,63.0,62.0,893.26171875,1811.12890625,161.0,,,0.0,1776.171875,1793.76171875,32700.0,59.0,62.0,1782.40234375,1805.7265625,99.0,,,0.0
1843510,1,RECORD,CR,1000,LR,662.6,508.4,3033.0,659.7,516.2,2841.0,.....,882.25390625,1797.36328125,32700.0,63.0,62.0,893.23828125,1811.12109375,162.0,,,0.0,1776.14453125,1793.7421875,32700.0,59.0,62.0,1782.37109375,1805.7109375,99.0,,,0.0
1843511,1,RECORD,CR,1000,LR,662.6,508.4,3033.0,659.8,516.5,2839.0,.....,882.23828125,1797.34765625,32700.0,63.0,62.0,893.21484375,1811.11328125,159.0,,,0.0,1776.109375,1793.7421875,32700.0,59.0,62.0,1782.34375,1805.703125,99.0,,,0.0
1843512,1,RECORD,CR,1000,LR,662.8,508.4,3042.0,659.7,516.5,2839.0,.....,882.234375,1797.38671875,32700.0,63.0,62.0,893.1875,1811.10546875,160.0,,,0.0,1776.11328125,1793.73828125,32700.0,59.0,62.0,1782.32421875,1805.69140625,98.0,,,0.0
1843513,1,RECORD,CR,1000,LR,662.8,508.3,3042.0,659.7,516.1,2836.0,.....,882.20703125,1797.359375,32700.0,63.0,62.0,893.171875,1811.1015625,160.0,,,0.0,1776.06640625,1793.7109375,32700.0,59.0,61.0,1782.296875,1805.67578125,97.0,,,0.0
1843514,1,RECORD,CR,1000,LR,662.8,507.9,3039.0,659.9,516.1,2836.0,.....,882.19921875,1797.328125,32700.0,63.0,62.0,893.15234375,1811.09765625,159.0,,,0.0,1776.06640625,1793.69921875,32700.0,59.0,62.0,1782.27734375,1805.66796875,97.0,,,0.0
1843515,1,RECORD,CR,1000,LR,662.0,507.9,3039.0,660.0,516.0,2836.0,.....,882.13671875,1797.33984375,32700.0,63.0,62.0,893.12890625,1811.1015625,159.0,,,0.0,1776.04296875,1793.72265625,32700.0,59.0,62.0,1782.2578125,1805.65625,96.0,,,0.0
1843516,1,RECORD,CR,1000,LR,662.2,508.6,3039.0,659.6,515.8,2836.0,.....,882.09375,1797.34765625,32700.0,63.0,62.0,893.12109375,1811.09375,160.0,,,0.0,1776.01171875,1793.671875,32700.0,59.0,62.0,1782.24609375,1805.6484375,97.0,,,0.0
1843517,1,RECORD,CR,1000,LR,662.2,508.5,3041.0,659.8,515.7,2839.0,.....,882.13671875,1797.38671875,32700.0,63.0,62.0,893.1171875,1811.08203125,160.0,,,0.0,1775.98046875,1793.6640625,32700.0,59.0,62.0,1782.234375,1805.63671875,97.0,,,0.0
