timestamp,segment,mode,tracking_mode,sample_rate,eyes_tracked,left_gaze_x,left_gaze_y,left_pupil,right_gaze_x,right_gaze_y,right_pupil,status,left_raw_px,left_raw_py,left_raw_pa,left_raw_width,left_raw_height,left_raw_crx,left_raw_cry,left_raw_crarea,left_raw_cr2x,left_raw_cr2y,left_raw_cr2area,right_raw_px,right_raw_py,right_raw_pa,right_raw_width,right_raw_height,right_raw_crx,right_raw_cry,right_raw_crarea,right_raw_cr2x,right_raw_cr2y,right_raw_cr2area
3130801,1,RECORD,CR,1000,LR,622.1,505.0,1086.0,645.4,524.8,864.0,.....,,,,,,,,,,,,,,,,,,,,,,
3130802,1,RECORD,CR,1000,LR,622.1,508.5,1086.0,646.1,524.6,868.0,.....,760.19140625,1102.4296875,32700.0,38.0,38.0,775.828125,1129.13671875,164.0,,,0.0,1777.58984375,1128.06640625,32700.0,32.0,33.0,1784.390625,1151.44921875,126.0,,,0.0
3130803,1,RECORD,CR,1000,LR,621.2,508.5,1086.0,646.0,524.7,868.0,.....,760.1171875,1102.4296875,32700.0,37.0,38.0,775.83203125,1129.14453125,164.0,,,0.0,1777.63671875,1127.9375,32700.0,32.0,33.0,1784.39453125,1151.4609375,126.0,,,0.0
3130804,1,RECORD,CR,1000,LR,621.2,506.4,1093.0,646.0,524.7,868.0,.....,760.1171875,1102.3046875,32700.0,38.0,37.0,775.828125,1129.16015625,162.0,,,0.0,1777.578125,1128.11328125,32700.0,32.0,33.0,1784.3984375,1151.484375,126.0,,,0.0
3130805,1,RECORD,CR,1000,LR,621.3,506.4,1093.0,646.1,523.9,868.0,.....,760.109375,1102.36328125,32700.0,39.0,37.0,775.83984375,1129.17578125,162.0,,,0.0,1777.59765625,1128.07421875,32700.0,33.0,33.0,1784.40625,1151.4921875,127.0,,,0.0
3130806,1,RECORD,CR,1000,LR,621.5,506.4,1089.0,646.1,523.8,868.0,.....,760.1484375,1102.4921875,32700.0,38.0,37.0,775.84375,1129.1953125,165.0,,,0.0,1777.609375,1128.10546875,32700.0,32.0,33.0,1784.40625,1151.52734375,127.0,,,0.0
3130807,1,RECORD,CR,1000,LR,621.9,506.4,1085.0,646.2,522.4,868.0,.....,760.19140625,1102.38671875,32700.0,38.0,37.0,775.8359375,1129.20703125,164.0,,,0.0,1777.5859375,1128.01171875,32700.0,34.0,33.0,1784.41015625,1151.5390625,127.0,,,0.0
3130808,1,RECORD,CR,1000,LR,622.0,508.6,1085.0,646.2,522.4,868.0,.....,760.16796875,1102.51953125,32700.0,37.0,37.0,775.8359375,1129.2265625,165.0,,,0.0,1777.6015625,1128.0703125,32700.0,32.0,33.0,1784.40625,1151.56640625,127.0,,,0.0
3130809,1,RECORD,CR,1000,LR,622.2,508.5,1085.0,646.2,522.3,868.0,.....,760.1796875,1102.54296875,32700.0,38.0,37.0,775.8359375,1129.1875,165.0,,,0.0,1777.609375,1128.21484375,32700.0,33.0,33.0,1784.41015625,1151.5859375,127.0,,,0.0
3130810,1,RECORD,CR,1000,LR,622.2,507.2,1085.0,646.1,522.3,868.0,.....,760.1796875,1102.484375,32700.0,38.0,37.0,775.83203125,1129.26171875,166.0,,,0.0,1777.59375,1128.09765625,32700.0,32.0,33.0,1784.40625,1151.6015625,127.0,,,0.0
3130811,1,RECORD,CR,1000,LR,622.0,507.8,1087.0,645.9,523.7,865.0,.....,760.10546875,1102.41015625,32700.0,38.0,37.0,775.83203125,1129.28515625,166.0,,,0.0,1777.58984375,1128.125,32700.0,33.0,33.0,1784.40625,1151.62109375,128.0,,,0.0
3130812,1,RECORD,CR,1000,LR,621.9,507.6,1087.0,646.0,523.8,865.0,.....,760.1640625,1102.5859375,32700.0,38.0,37.0,775.83203125,1129.30078125,165.0,,,0.0,1777.5703125,1128.234375,32700.0,32.0,33.0,1784.41015625,1151.64453125,128.0,,,0.0
3130813,1,RECORD,CR,1000,LR,621.9,507.6,1087.0,646.2,523.9,865.0,.....,760.08203125,1102.5546875,32700.0,37.0,37.0,775.82421875,1129.3203125,166.0,,,0.0,1777.61328125,1128.1875,32700.0,33.0,33.0,1784.41015625,1151.66796875,126.0,,,0.0
3130814,1,RECORD,CR,1000,LR,621.9,507.5,1084.0,646.2,523.9,867.0,.....,760.15234375,1102.61328125,32700.0,38.0,37.0,775.828125,1129.34765625,167.0,,,0.0,1777.5625,1128.25,32700.0,33.0,34.0,1784.41015625,1151.625,126.0,,,0.0
3130815,1,RECORD,CR,1000,LR,621.9,507.5,1082.0,646.0,524.2,867.0,.....,760.171875,1102.60546875,32700.0,38.0,37.0,775.8203125,1129.37109375,166.0,,,0.0,1777.5703125,1128.17578125,32700.0,33.0,33.0,1784.3984375,1151.703125,125.0,,,0.0
3130816,1,RECORD,CR,1000,LR,621.7,507.3,1082.0,646.0,524.2,863.0,.....,760.05078125,1102.64453125,32700.0,37.0,37.0,775.8203125,1129.38671875,168.0,,,0.0,1777.578125,1128.33203125,32700.0,32.0,33.0,1784.39453125,1151.73046875,125.0,,,0.0
3130817,1,RECORD,CR,1000,LR,621.7,507.0,1082.0,646.1,523.2,863.0,.....,760.125,1102.62109375,32700.0,38.0,37.0,775.8203125,1129.41015625,168.0,,,0.0,1777.58203125,1128.29296875,32700.0,32.0,33.0,1784.39453125,1151.74609375,125.0,,,0.0
3130818,1,RECORD,CR,1000,LR,621.7,507.0,1077.0,646.1,523.0,866.0,.....,760.140625,1102.58984375,32700.0,38.0,37.0,775.8203125,1129.44140625,169.0,,,0.0,1777.5859375,1128.30078125,32700.0,32.0,33.0,1784.390625,1151.765625,125.0,,,0.0
3130819,1,RECORD,CR,1000,LR,621.6,506.9,1077.0,646.1,523.0,866.0,.....,760.08984375,1102.66015625,32700.0,38.0,37.0,775.8125,1129.4609375,169.0,,,0.0,1777.55078125,1128.23828125,32700.0,33.0,33.0,1784.390625,1151.78125,125.0,,,0.0
3130820,1,RECORD,CR,1000,LR,621.6,506.9,1081.0,646.2,523.3,865.0,.....,760.12109375,1102.65234375,32700.0,37.0,37.0,775.81640625,1129.48046875,170.0,,,0.0,1777.60546875,1128.5078125,32700.0,32.0,33.0,1784.38671875,1151.80859375,124.0,,,0.0
3130821,1,RECORD,CR,1000,LR,621.9,506.9,1078.0,646.2,523.3,864.0,.....,760.15625,1102.72265625,32700.0,38.0,37.0,775.8125,1129.51171875,170.0,,,0.0,1777.578125,1128.390625,32700.0,33.0,32.0,1784.375,1151.8203125,123.0,,,0.0
3130822,1,RECORD,CR,1000,LR,622.0,507.4,1076.0,646.2,522.6,865.0,.....,760.14453125,1102.78125,32700.0,38.0,37.0,775.80859375,1129.5390625,170.0,,,0.0,1777.5703125,1128.34765625,32700.0,32.0,33.0,1784.38671875,1151.83984375,122.0,,,0.0
3130823,1,RECORD,CR,1000,LR,620.6,507.5,1076.0,646.2,522.6,865.0,.....,760.05859375,1102.79296875,32700.0,39.0,37.0,775.75,1129.5,168.0,,,0.0,1777.57421875,1128.36328125,32700.0,32.0,33.0,1784.37890625,1151.859375,122.0,,,0.0
3130824,1,RECORD,CR,1000,LR,620.6,507.5,1074.0,645.9,521.9,862.0,.....,760.0078125,1102.859375,32700.0,38.0,37.0,775.80859375,1129.5859375,168.0,,,0.0,1777.55078125,1128.484375,32700.0,32.0,32.0,1784.37890625,1151.8828125,121.0,,,0.0
3130825,1,RECORD,CR,1000,LR,621.5,507.3,1074.0,645.9,521.9,862.0,.....,760.109375,1102.78515625,32700.0,37.0,37.0,775.8046875,1129.61328125,168.0,,,0.0,1777.5546875,1128.35546875,32700.0,32.0,33.0,1784.37890625,1151.91015625,121.0,,,0.0
3130826,1,RECORD,CR,1000,LR,621.5,507.3,1072.0,645.9,521.9,864.0,.....,760.11328125,1102.85546875,32700.0,37.0,37.0,775.80859375,1129.640625,168.0,,,0.0,1777.5546875,1128.40625,32700.0,32.0,33.0,1784.3828125,1151.92578125,121.0,,,0.0
3130827,1,RECORD,CR,1000,LR,621.3,507.2,1072.0,646.0,522.6,864.0,.....,760.10546875,1103.03125,32700.0,39.0,37.0,775.80859375,1129.671875,168.0,,,0.0,1777.62109375,1128.46484375,32700.0,32.0,32.0,1784.3828125,1151.9453125,121.0,,,0.0
3130828,1,RECORD,CR,1000,LR,620.6,507.1,1075.0,646.0,522.7,864.0,.....,760.05859375,1102.92578125,32700.0,38.0,38.0,775.8046875,1129.69921875,167.0,,,0.0,1777.56640625,1128.5703125,32700.0,32.0,32.0,1784.37890625,1151.9609375,121.0,,,0.0
3130829,1,RECORD,CR,1000,LR,620.6,507.1,1075.0,646.3,522.7,864.0,.....,760.0625,1102.859375,32700.0,38.0,37.0,775.8125,1129.73828125,167.0,,,0.0,1777.5859375,1128.5078125,32700.0,32.0,33.0,1784.37890625,1151.984375,121.0,,,0.0
3130830,1,RECORD,CR,1000,LR,620.7,509.0,1075.0,646.2,523.5,863.0,.....,760.15625,1103.09375,32700.0,38.0,37.0,775.81640625,1129.765625,165.0,,,0.0,1777.5859375,1128.5,32700.0,32.0,33.0,1784.38671875,1152.0078125,121.0,,,0.0
3130831,1,RECORD,CR,1000,LR,620.8,509.0,1081.0,646.2,523.5,863.0,.....,760.0703125,1103.10546875,32700.0,38.0,38.0,775.80859375,1129.7890625,165.0,,,0.0,1777.59765625,1128.62890625,32700.0,32.0,33.0,1784.3828125,1152.03125,121.0,,,0.0
3130832,1,RECORD,CR,1000,LR,620.9,507.8,1081.0,646.4,524.0,862.0,.....,760.13671875,1103.07421875,32700.0,38.0,37.0,775.8125,1129.82421875,166.0,,,0.0,1777.546875,1128.57421875,32700.0,32.0,33.0,1784.3828125,1152.05859375,123.0,,,0.0
